Номенклатура;Артикул;Наименование;НаименованиеПолное;БазоваяЕдиницаИзмерения;ВидНоменклатуры;ДополнительноеОписание;Актуальность;АктуальностьЦифра;Изображение;ИзображениеОборота;Количество;10.МДК;11.Розн.3;01.Базовая цена;01.Базовая ценаПЛЮС100;Вид номенклатуры;Вид номенклатуры (НОВЫЙ);Дата первого прихода;Код цены;Кол-во в упак.;Конструктив;Материал изг.;Отделка;Подвид;Подвид (НОВЫЙ);Послеобрезной формат;Текст внутри;Формат открытки;Родитель1;Родитель2;Родитель3;Родитель4;Родитель5
2e33bc49-887e-11e5-882c-00259035dda9;51.54.299;Обложка 'Российский паспорт' (Российская символика);Обложка 'Российский паспорт' (Российская символика);шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.299.jpg;;105;;133,4;84,2;168,4;Оформительская продукция (ОФО);Обложка;2015.12.29;334;1;не определен;ПВХ;ПВХ;обложка;Обложка на паспорт;96х133;нет;малый;ЗАО 'ГК Горчаков';23 февраля;;;
370eb252-b647-11e3-a264-00259035dda9;51.54.213;Именная ложка для того, чье имя Максим;Именная ложка для того, чье имя Максим;шт;Ложка;;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.213.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.213.back.jpg;429;151,04;154,9;110;220;Ложка;Ложка;2014.04.29;643;1;ложка;нержавеющая сталь;фольга;чайная;Адресная;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
370eb260-b647-11e3-a264-00259035dda9;51.54.214;Именная ложка для того, чье имя Михаил;Именная ложка для того, чье имя Михаил;шт;Ложка;;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.214.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.214.back.jpg;489;151,04;154,9;110;220;Ложка;Ложка;2014.04.29;643;1;ложка;нержавеющая сталь;фольга;чайная;Адресная;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
d603a2f4-526e-11e6-80be-ac162d84fef7;51.54.352;Сувенирная ложка 'С днем рождения!';Сувенирная ложка 'С днем рождения!';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.352.jpg;;882;151,04;154,9;110;220;Оформительская продукция (ОФО);Ложка;2016.09.02;643;1;ложка;нержавеющая сталь;блестки в лаке;ложка;Прочие надписи;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
c690c0a6-526f-11e6-80be-ac162d84fef7;51.54.355;Ложка в подарок 'От всего сердца!';Ложка в подарок 'От всего сердца!';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.355.jpg;;951;151,04;154,9;110;220;Оформительская продукция (ОФО);Ложка;2016.09.02;643;1;ложка;нержавеющая сталь;блестки в лаке;ложка;Прочие надписи;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
110a6503-cf26-11e5-882c-00259035dda9;51.54.303;Твоя первая ложка;Твоя первая ложка;шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.303.jpg;;559;151,04;154,9;110;220;Оформительская продукция (ОФО);Ложка;2016.03.18;643;1;ложка;нержавеющая сталь;блестки в лаке;ложка;Прочие надписи;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Рождение ребенка;;;
110a6503-cf26-11e5-882c-00259035dda9;51.54.303;Твоя первая ложка;Твоя первая ложка;шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.303.jpg;;559;151,04;154,9;110;220;Оформительская продукция (ОФО);Ложка;2016.03.18;643;1;ложка;нержавеющая сталь;блестки в лаке;ложка;Прочие надписи;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
8c3b1de8-7c39-11e3-a263-00259035dda9;51.54.146;Сувенирная ложка 'Любимый брат';Сувенирная ложка 'Любимый брат';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.54.146.jpg;;1015;151,04;154,9;110;220;Оформительская продукция (ОФО);Ложка;2014.02.11;643;1;ложка;нержавеющая сталь;фольга;ложка;Адресная;длина 14,5 см;есть;малый;ЗАО 'ГК Горчаков';Ложки сувенирные;;;
a808d55d-e4cf-11e3-a264-00259035dda9;51.52.090;Диплом незаменимого человека;Диплом незаменимого человека;шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.090.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.090.back.jpg;2276;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2014.06.30;629;10;двойная;картон;ламинация, фольга;адресная папка;Прочие надписи;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы поздравительные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
ece237c6-b125-11e4-9e30-00259035dda9;51.52.134;Диплом 'С юбилеем! 40';Диплом 'С юбилеем! 40';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.134.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.134.back.jpg;101;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2015.03.11;629;10;не определен;картон;ламинация, фольга;адресная папка;С юбилеем с указанием лет;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы поздравительные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
0432f05c-b129-11e4-9e30-00259035dda9;51.52.147;Диплом любимой и милой дочки;Диплом любимой и милой дочки;шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.147.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.147.back.jpg;546;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2015.03.11;629;10;не определен;картон;ламинация, фольга;адресная папка;Адресные;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы адресные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
7589a8b8-b12a-11e4-9e30-00259035dda9;51.52.165;Диплом дорогой, единственной, родной;Диплом дорогой, единственной, родной;шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.165.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.165.back.jpg;1409;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2015.03.11;629;10;не определен;картон;ламинация, фольга;адресная папка;Адресные;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы адресные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
479cbfb1-b123-11e4-9e30-00259035dda9;51.52.119;Диплом '25 счастливых лет';Диплом '25 счастливых лет';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.119.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.119.back.jpg;93;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2015.03.11;629;10;не определен;картон;ламинация, фольга;адресная папка;С юбилеем с указанием лет;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы поздравительные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
16dad5ff-b125-11e4-9e30-00259035dda9;51.52.120;Диплом '30 красивых лет';Диплом '30 красивых лет';шт;Оформительская продукция (ОФО);;от 30 дней и более;4;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.120.jpg;ftp://designs:preview@ftp.mirpoz.ru/MP/51/51.52.120.back.jpg;644;91,45;80,4;59,8;119,6;Оформительская продукция (ОФО);Адресная папка;2015.03.11;629;10;не определен;картон;ламинация, фольга;адресная папка;С юбилеем с указанием лет;110х160;текст, подсказ;малый;ЗАО 'ГК Горчаков';Дипломы поздравительные;Адресные, Поздравительные;Папки, свидетельства, дипломы, книги пожеланий;
